universe_id,universe_index,snapshot,path,exists,duplicate_count,total_rows,finite_mvir_rows,positive_mvir_rows,valid_builder_rows,omega_m,target_finite,top1000_feasible_without_padding,top1000_padding,top1000_padding_fraction,top1500_feasible_without_padding,top1500_padding,top1500_padding_fraction,top2000_feasible_without_padding,top2000_padding,top2000_padding_fraction
LH_25,25,0.51209,data/raw/CAMELS_SIMBA_1000U/LH_25_hlist_0.51209.list,True,0,6986,6986,6986,6986,0.3226,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_25,25,0.75065,data/raw/CAMELS_SIMBA_1000U/LH_25_hlist_0.75065.list,True,0,6229,6229,6229,6229,0.3226,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_25,25,1.00000,data/raw/CAMELS_SIMBA_1000U/LH_25_hlist_1.00000.list,True,0,6226,6226,6226,6226,0.3226,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_26,26,0.20000,data/raw/CAMELS_SIMBA_1000U/LH_26_hlist_0.20000.list,True,0,4513,4513,4513,4513,0.1798,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_26,26,0.25000,data/raw/CAMELS_SIMBA_1000U/LH_26_hlist_0.25000.list,True,0,5801,5801,5801,5801,0.1798,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_26,26,0.51209,data/raw/CAMELS_SIMBA_1000U/LH_26_hlist_0.51209.list,True,0,5721,5721,5721,5721,0.1798,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_26,26,0.75065,data/raw/CAMELS_SIMBA_1000U/LH_26_hlist_0.75065.list,True,0,5106,5106,5106,5106,0.1798,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_26,26,1.00000,data/raw/CAMELS_SIMBA_1000U/LH_26_hlist_1.00000.list,True,0,5451,5451,5451,5451,0.1798,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_27,27,0.20000,data/raw/CAMELS_SIMBA_1000U/LH_27_hlist_0.20000.list,True,0,6425,6425,6425,6425,0.3818,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_27,27,0.25000,data/raw/CAMELS_SIMBA_1000U/LH_27_hlist_0.25000.list,True,0,7613,7613,7613,7613,0.3818,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_27,27,0.51209,data/raw/CAMELS_SIMBA_1000U/LH_27_hlist_0.51209.list,True,0,7647,7647,7647,7647,0.3818,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_27,27,0.75065,data/raw/CAMELS_SIMBA_1000U/LH_27_hlist_0.75065.list,True,0,6794,6794,6794,6794,0.3818,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_27,27,1.00000,data/raw/CAMELS_SIMBA_1000U/LH_27_hlist_1.00000.list,True,0,6518,6518,6518,6518,0.3818,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_28,28,0.20000,data/raw/CAMELS_SIMBA_1000U/LH_28_hlist_0.20000.list,True,0,6091,6091,6091,6091,0.267,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_28,28,0.25000,data/raw/CAMELS_SIMBA_1000U/LH_28_hlist_0.25000.list,True,0,7220,7220,7220,7220,0.267,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_28,28,0.51209,data/raw/CAMELS_SIMBA_1000U/LH_28_hlist_0.51209.list,True,0,6692,6692,6692,6692,0.267,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_28,28,0.75065,data/raw/CAMELS_SIMBA_1000U/LH_28_hlist_0.75065.list,True,0,5923,5923,5923,5923,0.267,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_28,28,1.00000,data/raw/CAMELS_SIMBA_1000U/LH_28_hlist_1.00000.list,True,0,6000,6000,6000,6000,0.267,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_29,29,0.20000,data/raw/CAMELS_SIMBA_1000U/LH_29_hlist_0.20000.list,True,0,3290,3290,3290,3290,0.157,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_29,29,0.25000,data/raw/CAMELS_SIMBA_1000U/LH_29_hlist_0.25000.list,True,0,4650,4650,4650,4650,0.157,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_29,29,0.51209,data/raw/CAMELS_SIMBA_1000U/LH_29_hlist_0.51209.list,True,0,5356,5356,5356,5356,0.157,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_29,29,0.75065,data/raw/CAMELS_SIMBA_1000U/LH_29_hlist_0.75065.list,True,0,5076,5076,5076,5076,0.157,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_29,29,1.00000,data/raw/CAMELS_SIMBA_1000U/LH_29_hlist_1.00000.list,True,0,5476,5476,5476,5476,0.157,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_30,30,0.20000,data/raw/CAMELS_SIMBA_1000U/LH_30_hlist_0.20000.list,True,0,2111,2111,2111,2111,0.137,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_30,30,0.25000,data/raw/CAMELS_SIMBA_1000U/LH_30_hlist_0.25000.list,True,0,3373,3373,3373,3373,0.137,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_30,30,0.51209,data/raw/CAMELS_SIMBA_1000U/LH_30_hlist_0.51209.list,True,0,5689,5689,5689,5689,0.137,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_30,30,0.75065,data/raw/CAMELS_SIMBA_1000U/LH_30_hlist_0.75065.list,True,0,5704,5704,5704,5704,0.137,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_30,30,1.00000,data/raw/CAMELS_SIMBA_1000U/LH_30_hlist_1.00000.list,True,0,6155,6155,6155,6155,0.137,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_31,31,0.20000,data/raw/CAMELS_SIMBA_1000U/LH_31_hlist_0.20000.list,True,0,5376,5376,5376,5376,0.4978,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_31,31,0.25000,data/raw/CAMELS_SIMBA_1000U/LH_31_hlist_0.25000.list,True,0,6988,6988,6988,6988,0.4978,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_31,31,0.51209,data/raw/CAMELS_SIMBA_1000U/LH_31_hlist_0.51209.list,True,0,9059,9059,9059,9059,0.4978,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_31,31,0.75065,data/raw/CAMELS_SIMBA_1000U/LH_31_hlist_0.75065.list,True,0,8112,8112,8112,8112,0.4978,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_31,31,1.00000,data/raw/CAMELS_SIMBA_1000U/LH_31_hlist_1.00000.list,True,0,7801,7801,7801,7801,0.4978,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_32,32,0.20000,data/raw/CAMELS_SIMBA_1000U/LH_32_hlist_0.20000.list,True,0,6522,6522,6522,6522,0.2998,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_32,32,0.25000,data/raw/CAMELS_SIMBA_1000U/LH_32_hlist_0.25000.list,True,0,7469,7469,7469,7469,0.2998,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_32,32,0.51209,data/raw/CAMELS_SIMBA_1000U/LH_32_hlist_0.51209.list,True,0,7428,7428,7428,7428,0.2998,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_32,32,0.75065,data/raw/CAMELS_SIMBA_1000U/LH_32_hlist_0.75065.list,True,0,6650,6650,6650,6650,0.2998,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_32,32,1.00000,data/raw/CAMELS_SIMBA_1000U/LH_32_hlist_1.00000.list,True,0,6663,6663,6663,6663,0.2998,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_33,33,0.20000,data/raw/CAMELS_SIMBA_1000U/LH_33_hlist_0.20000.list,True,0,7808,7808,7808,7808,0.4778,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_33,33,0.25000,data/raw/CAMELS_SIMBA_1000U/LH_33_hlist_0.25000.list,True,0,8598,8598,8598,8598,0.4778,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_33,33,0.51209,data/raw/CAMELS_SIMBA_1000U/LH_33_hlist_0.51209.list,True,0,8071,8071,8071,8071,0.4778,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_33,33,0.75065,data/raw/CAMELS_SIMBA_1000U/LH_33_hlist_0.75065.list,True,0,6718,6718,6718,6718,0.4778,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_33,33,1.00000,data/raw/CAMELS_SIMBA_1000U/LH_33_hlist_1.00000.list,True,0,6285,6285,6285,6285,0.4778,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_34,34,0.20000,data/raw/CAMELS_SIMBA_1000U/LH_34_hlist_0.20000.list,True,0,4009,4009,4009,4009,0.2538,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_34,34,0.25000,data/raw/CAMELS_SIMBA_1000U/LH_34_hlist_0.25000.list,True,0,5535,5535,5535,5535,0.2538,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_34,34,0.51209,data/raw/CAMELS_SIMBA_1000U/LH_34_hlist_0.51209.list,True,0,6969,6969,6969,6969,0.2538,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_34,34,0.75065,data/raw/CAMELS_SIMBA_1000U/LH_34_hlist_0.75065.list,True,0,6621,6621,6621,6621,0.2538,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_34,34,1.00000,data/raw/CAMELS_SIMBA_1000U/LH_34_hlist_1.00000.list,True,0,6693,6693,6693,6693,0.2538,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_35,35,0.20000,data/raw/CAMELS_SIMBA_1000U/LH_35_hlist_0.20000.list,True,0,3354,3354,3354,3354,0.2726,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_35,35,0.25000,data/raw/CAMELS_SIMBA_1000U/LH_35_hlist_0.25000.list,True,0,4910,4910,4910,4910,0.2726,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_35,35,0.51209,data/raw/CAMELS_SIMBA_1000U/LH_35_hlist_0.51209.list,True,0,7509,7509,7509,7509,0.2726,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_35,35,0.75065,data/raw/CAMELS_SIMBA_1000U/LH_35_hlist_0.75065.list,True,0,6941,6941,6941,6941,0.2726,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_35,35,1.00000,data/raw/CAMELS_SIMBA_1000U/LH_35_hlist_1.00000.list,True,0,7246,7246,7246,7246,0.2726,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_36,36,0.20000,data/raw/CAMELS_SIMBA_1000U/LH_36_hlist_0.20000.list,True,0,3726,3726,3726,3726,0.2894,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_36,36,0.25000,data/raw/CAMELS_SIMBA_1000U/LH_36_hlist_0.25000.list,True,0,5303,5303,5303,5303,0.2894,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_36,36,0.51209,data/raw/CAMELS_SIMBA_1000U/LH_36_hlist_0.51209.list,True,0,7522,7522,7522,7522,0.2894,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_36,36,0.75065,data/raw/CAMELS_SIMBA_1000U/LH_36_hlist_0.75065.list,True,0,7142,7142,7142,7142,0.2894,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_36,36,1.00000,data/raw/CAMELS_SIMBA_1000U/LH_36_hlist_1.00000.list,True,0,7110,7110,7110,7110,0.2894,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_37,37,0.20000,data/raw/CAMELS_SIMBA_1000U/LH_37_hlist_0.20000.list,True,0,873,873,873,873,0.111,True,False,127,0.127000,False,627,0.418000,False,1127,0.563500
LH_37,37,0.25000,data/raw/CAMELS_SIMBA_1000U/LH_37_hlist_0.25000.list,True,0,1891,1891,1891,1891,0.111,True,True,0,0.000000,True,0,0.000000,False,109,0.054500
LH_37,37,0.51209,data/raw/CAMELS_SIMBA_1000U/LH_37_hlist_0.51209.list,True,0,4154,4154,4154,4154,0.111,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_37,37,0.75065,data/raw/CAMELS_SIMBA_1000U/LH_37_hlist_0.75065.list,True,0,4559,4559,4559,4559,0.111,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_37,37,1.00000,data/raw/CAMELS_SIMBA_1000U/LH_37_hlist_1.00000.list,True,0,5230,5230,5230,5230,0.111,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_38,38,0.20000,data/raw/CAMELS_SIMBA_1000U/LH_38_hlist_0.20000.list,True,0,5061,5061,5061,5061,0.4618,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_38,38,0.25000,data/raw/CAMELS_SIMBA_1000U/LH_38_hlist_0.25000.list,True,0,6640,6640,6640,6640,0.4618,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_38,38,0.51209,data/raw/CAMELS_SIMBA_1000U/LH_38_hlist_0.51209.list,True,0,8536,8536,8536,8536,0.4618,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_38,38,0.75065,data/raw/CAMELS_SIMBA_1000U/LH_38_hlist_0.75065.list,True,0,7592,7592,7592,7592,0.4618,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_38,38,1.00000,data/raw/CAMELS_SIMBA_1000U/LH_38_hlist_1.00000.list,True,0,7349,7349,7349,7349,0.4618,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_39,39,0.20000,data/raw/CAMELS_SIMBA_1000U/LH_39_hlist_0.20000.list,True,0,4620,4620,4620,4620,0.3178,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_39,39,0.25000,data/raw/CAMELS_SIMBA_1000U/LH_39_hlist_0.25000.list,True,0,6227,6227,6227,6227,0.3178,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_39,39,0.51209,data/raw/CAMELS_SIMBA_1000U/LH_39_hlist_0.51209.list,True,0,7796,7796,7796,7796,0.3178,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_39,39,0.75065,data/raw/CAMELS_SIMBA_1000U/LH_39_hlist_0.75065.list,True,0,7289,7289,7289,7289,0.3178,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_39,39,1.00000,data/raw/CAMELS_SIMBA_1000U/LH_39_hlist_1.00000.list,True,0,7317,7317,7317,7317,0.3178,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_40,40,0.20000,data/raw/CAMELS_SIMBA_1000U/LH_40_hlist_0.20000.list,True,0,4220,4220,4220,4220,0.2738,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_40,40,0.25000,data/raw/CAMELS_SIMBA_1000U/LH_40_hlist_0.25000.list,True,0,5755,5755,5755,5755,0.2738,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_40,40,0.51209,data/raw/CAMELS_SIMBA_1000U/LH_40_hlist_0.51209.list,True,0,7377,7377,7377,7377,0.2738,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_40,40,0.75065,data/raw/CAMELS_SIMBA_1000U/LH_40_hlist_0.75065.list,True,0,7064,7064,7064,7064,0.2738,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_40,40,1.00000,data/raw/CAMELS_SIMBA_1000U/LH_40_hlist_1.00000.list,True,0,7117,7117,7117,7117,0.2738,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_41,41,0.20000,data/raw/CAMELS_SIMBA_1000U/LH_41_hlist_0.20000.list,True,0,6330,6330,6330,6330,0.4194,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_41,41,0.25000,data/raw/CAMELS_SIMBA_1000U/LH_41_hlist_0.25000.list,True,0,7631,7631,7631,7631,0.4194,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_41,41,0.51209,data/raw/CAMELS_SIMBA_1000U/LH_41_hlist_0.51209.list,True,0,7746,7746,7746,7746,0.4194,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_41,41,0.75065,data/raw/CAMELS_SIMBA_1000U/LH_41_hlist_0.75065.list,True,0,6854,6854,6854,6854,0.4194,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_41,41,1.00000,data/raw/CAMELS_SIMBA_1000U/LH_41_hlist_1.00000.list,True,0,6580,6580,6580,6580,0.4194,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_42,42,0.20000,data/raw/CAMELS_SIMBA_1000U/LH_42_hlist_0.20000.list,True,0,2774,2774,2774,2774,0.1122,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_42,42,0.25000,data/raw/CAMELS_SIMBA_1000U/LH_42_hlist_0.25000.list,True,0,3776,3776,3776,3776,0.1122,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_42,42,0.51209,data/raw/CAMELS_SIMBA_1000U/LH_42_hlist_0.51209.list,True,0,4559,4559,4559,4559,0.1122,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_42,42,0.75065,data/raw/CAMELS_SIMBA_1000U/LH_42_hlist_0.75065.list,True,0,4707,4707,4707,4707,0.1122,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_42,42,1.00000,data/raw/CAMELS_SIMBA_1000U/LH_42_hlist_1.00000.list,True,0,5067,5067,5067,5067,0.1122,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_43,43,0.20000,data/raw/CAMELS_SIMBA_1000U/LH_43_hlist_0.20000.list,True,0,4686,4686,4686,4686,0.1846,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_43,43,0.25000,data/raw/CAMELS_SIMBA_1000U/LH_43_hlist_0.25000.list,True,0,5834,5834,5834,5834,0.1846,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_43,43,0.51209,data/raw/CAMELS_SIMBA_1000U/LH_43_hlist_0.51209.list,True,0,6021,6021,6021,6021,0.1846,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_43,43,0.75065,data/raw/CAMELS_SIMBA_1000U/LH_43_hlist_0.75065.list,True,0,5448,5448,5448,5448,0.1846,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_43,43,1.00000,data/raw/CAMELS_SIMBA_1000U/LH_43_hlist_1.00000.list,True,0,5639,5639,5639,5639,0.1846,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_44,44,0.20000,data/raw/CAMELS_SIMBA_1000U/LH_44_hlist_0.20000.list,True,0,6677,6677,6677,6677,0.2962,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_44,44,0.25000,data/raw/CAMELS_SIMBA_1000U/LH_44_hlist_0.25000.list,True,0,7478,7478,7478,7478,0.2962,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_44,44,0.51209,data/raw/CAMELS_SIMBA_1000U/LH_44_hlist_0.51209.list,True,0,6746,6746,6746,6746,0.2962,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_44,44,0.75065,data/raw/CAMELS_SIMBA_1000U/LH_44_hlist_0.75065.list,True,0,5775,5775,5775,5775,0.2962,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_44,44,1.00000,data/raw/CAMELS_SIMBA_1000U/LH_44_hlist_1.00000.list,True,0,5819,5819,5819,5819,0.2962,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_45,45,0.20000,data/raw/CAMELS_SIMBA_1000U/LH_45_hlist_0.20000.list,True,0,6388,6388,6388,6388,0.3182,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_45,45,0.25000,data/raw/CAMELS_SIMBA_1000U/LH_45_hlist_0.25000.list,True,0,7275,7275,7275,7275,0.3182,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_45,45,0.51209,data/raw/CAMELS_SIMBA_1000U/LH_45_hlist_0.51209.list,True,0,7124,7124,7124,7124,0.3182,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_45,45,0.75065,data/raw/CAMELS_SIMBA_1000U/LH_45_hlist_0.75065.list,True,0,6166,6166,6166,6166,0.3182,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_45,45,1.00000,data/raw/CAMELS_SIMBA_1000U/LH_45_hlist_1.00000.list,True,0,6264,6264,6264,6264,0.3182,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_46,46,0.20000,data/raw/CAMELS_SIMBA_1000U/LH_46_hlist_0.20000.list,True,0,5006,5006,5006,5006,0.335,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_46,46,0.25000,data/raw/CAMELS_SIMBA_1000U/LH_46_hlist_0.25000.list,True,0,6400,6400,6400,6400,0.335,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_46,46,0.51209,data/raw/CAMELS_SIMBA_1000U/LH_46_hlist_0.51209.list,True,0,7475,7475,7475,7475,0.335,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_46,46,0.75065,data/raw/CAMELS_SIMBA_1000U/LH_46_hlist_0.75065.list,True,0,6877,6877,6877,6877,0.335,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_46,46,1.00000,data/raw/CAMELS_SIMBA_1000U/LH_46_hlist_1.00000.list,True,0,6694,6694,6694,6694,0.335,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_47,47,0.20000,data/raw/CAMELS_SIMBA_1000U/LH_47_hlist_0.20000.list,True,0,5059,5059,5059,5059,0.419,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_47,47,0.25000,data/raw/CAMELS_SIMBA_1000U/LH_47_hlist_0.25000.list,True,0,6599,6599,6599,6599,0.419,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_47,47,0.51209,data/raw/CAMELS_SIMBA_1000U/LH_47_hlist_0.51209.list,True,0,8524,8524,8524,8524,0.419,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_47,47,0.75065,data/raw/CAMELS_SIMBA_1000U/LH_47_hlist_0.75065.list,True,0,7713,7713,7713,7713,0.419,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_47,47,1.00000,data/raw/CAMELS_SIMBA_1000U/LH_47_hlist_1.00000.list,True,0,7525,7525,7525,7525,0.419,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_48,48,0.20000,data/raw/CAMELS_SIMBA_1000U/LH_48_hlist_0.20000.list,True,0,8621,8621,8621,8621,0.4766,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_48,48,0.25000,data/raw/CAMELS_SIMBA_1000U/LH_48_hlist_0.25000.list,True,0,9043,9043,9043,9043,0.4766,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_48,48,0.51209,data/raw/CAMELS_SIMBA_1000U/LH_48_hlist_0.51209.list,True,0,7596,7596,7596,7596,0.4766,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_48,48,0.75065,data/raw/CAMELS_SIMBA_1000U/LH_48_hlist_0.75065.list,True,0,6216,6216,6216,6216,0.4766,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_48,48,1.00000,data/raw/CAMELS_SIMBA_1000U/LH_48_hlist_1.00000.list,True,0,5815,5815,5815,5815,0.4766,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_49,49,0.20000,data/raw/CAMELS_SIMBA_1000U/LH_49_hlist_0.20000.list,True,0,4710,4710,4710,4710,0.2278,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_49,49,0.25000,data/raw/CAMELS_SIMBA_1000U/LH_49_hlist_0.25000.list,True,0,5930,5930,5930,5930,0.2278,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_49,49,0.51209,data/raw/CAMELS_SIMBA_1000U/LH_49_hlist_0.51209.list,True,0,7181,7181,7181,7181,0.2278,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_49,49,0.75065,data/raw/CAMELS_SIMBA_1000U/LH_49_hlist_0.75065.list,True,0,6585,6585,6585,6585,0.2278,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_49,49,1.00000,data/raw/CAMELS_SIMBA_1000U/LH_49_hlist_1.00000.list,True,0,6810,6810,6810,6810,0.2278,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_50,50,0.20000,data/raw/CAMELS_SIMBA_1000U/LH_50_hlist_0.20000.list,True,0,5698,5698,5698,5698,0.259,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_50,50,0.25000,data/raw/CAMELS_SIMBA_1000U/LH_50_hlist_0.25000.list,True,0,6841,6841,6841,6841,0.259,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_50,50,0.51209,data/raw/CAMELS_SIMBA_1000U/LH_50_hlist_0.51209.list,True,0,7384,7384,7384,7384,0.259,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_50,50,0.75065,data/raw/CAMELS_SIMBA_1000U/LH_50_hlist_0.75065.list,True,0,6576,6576,6576,6576,0.259,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_50,50,1.00000,data/raw/CAMELS_SIMBA_1000U/LH_50_hlist_1.00000.list,True,0,6534,6534,6534,6534,0.259,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_51,51,0.20000,data/raw/CAMELS_SIMBA_1000U/LH_51_hlist_0.20000.list,True,0,5763,5763,5763,5763,0.2678,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_51,51,0.25000,data/raw/CAMELS_SIMBA_1000U/LH_51_hlist_0.25000.list,True,0,6661,6661,6661,6661,0.2678,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_51,51,0.51209,data/raw/CAMELS_SIMBA_1000U/LH_51_hlist_0.51209.list,True,0,6666,6666,6666,6666,0.2678,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_51,51,0.75065,data/raw/CAMELS_SIMBA_1000U/LH_51_hlist_0.75065.list,True,0,6184,6184,6184,6184,0.2678,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_51,51,1.00000,data/raw/CAMELS_SIMBA_1000U/LH_51_hlist_1.00000.list,True,0,6244,6244,6244,6244,0.2678,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_52,52,0.20000,data/raw/CAMELS_SIMBA_1000U/LH_52_hlist_0.20000.list,True,0,7768,7768,7768,7768,0.4138,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_52,52,0.25000,data/raw/CAMELS_SIMBA_1000U/LH_52_hlist_0.25000.list,True,0,8449,8449,8449,8449,0.4138,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_52,52,0.51209,data/raw/CAMELS_SIMBA_1000U/LH_52_hlist_0.51209.list,True,0,7748,7748,7748,7748,0.4138,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_52,52,0.75065,data/raw/CAMELS_SIMBA_1000U/LH_52_hlist_0.75065.list,True,0,6623,6623,6623,6623,0.4138,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_52,52,1.00000,data/raw/CAMELS_SIMBA_1000U/LH_52_hlist_1.00000.list,True,0,6163,6163,6163,6163,0.4138,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_53,53,0.20000,data/raw/CAMELS_SIMBA_1000U/LH_53_hlist_0.20000.list,True,0,2255,2255,2255,2255,0.1686,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_53,53,0.25000,data/raw/CAMELS_SIMBA_1000U/LH_53_hlist_0.25000.list,True,0,3726,3726,3726,3726,0.1686,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
